"state","sex","year","age","f12","gkv.pop","rate","rate.age.std"
"Nordrhein-Westfalen","men",2010,"35-44",2370,1022459,2.31794135510568,NA
"Nordrhein-Westfalen","men",2010,"45-64",1991,2019112,0.986077047731874,NA
"Nordrhein-Westfalen","men",2011,"15-19",1298,441639,2.93905203118384,NA
"Nordrhein-Westfalen","men",2011,"15-64",13073,4835447,2.70357631879741,2.72428889682823
"Nordrhein-Westfalen","men",2011,"20-24",2761,473744,5.82804214934648,NA
"Nordrhein-Westfalen","men",2011,"25-29",2703,445456,6.06793936999389,NA
"Nordrhein-Westfalen","men",2011,"30-34",2090,431264,4.8462194850486,NA
"Nordrhein-Westfalen","men",2011,"35-44",2471,974806,2.53486334716856,NA
"Nordrhein-Westfalen","men",2011,"45-64",1750,2068538,0.846008146816737,NA
"Nordrhein-Westfalen","men",2012,"15-19",1326,436739,3.03613828854304,NA
"Nordrhein-Westfalen","men",2012,"15-64",13861,4853927,2.8556259704771,2.89371163562179
"Nordrhein-Westfalen","men",2012,"20-24",2659,475276,5.59464395424974,NA
"Nordrhein-Westfalen","men",2012,"25-29",2809,452815,6.20341640625863,NA
"Nordrhein-Westfalen","men",2012,"30-34",2301,439800,5.23192360163711,NA
"Nordrhein-Westfalen","men",2012,"35-44",2799,937978,2.98407851783304,NA
"Nordrhein-Westfalen","men",2012,"45-64",1967,2111319,0.931645099579931,NA
"Nordrhein-Westfalen","men",2013,"15-19",1480,431469,3.43014214230918,NA
"Nordrhein-Westfalen","men",2013,"15-64",15559,4879370,3.1887313321187,3.23111878793802
"Nordrhein-Westfalen","men",2013,"20-24",2952,475243,6.2115591392193,NA
"Nordrhein-Westfalen","men",2013,"25-29",3082,467211,6.59659126176396,NA
"Nordrhein-Westfalen","men",2013,"30-34",2575,449126,5.73335767691027,NA
"Nordrhein-Westfalen","men",2013,"35-44",3119,908000,3.43502202643172,NA
"Nordrhein-Westfalen","men",2013,"45-64",2351,2148321,1.09434297760903,NA
"Nordrhein-Westfalen","men",2014,"15-19",1674,427600,3.91487371375117,NA
"Nordrhein-Westfalen","men",2014,"15-64",18320,4917384,3.7255581422968,3.7809561636486
"Nordrhein-Westfalen","men",2014,"20-24",3401,474164,7.17262381791954,NA
"Nordrhein-Westfalen","men",2014,"25-29",3454,484331,7.13148652471141,NA
"Nordrhein-Westfalen","men",2014,"30-34",3117,461622,6.75227783771137,NA
"Nordrhein-Westfalen","men",2014,"35-44",3842,890352,4.31514726759753,NA
"Nordrhein-Westfalen","men",2014,"45-64",2832,2179315,1.29949089507483,NA
"Nordrhein-Westfalen","men",2015,"15-19",1806,426873,4.23076652774947,NA
"Nordrhein-Westfalen","men",2015,"15-64",20493,4961293,4.13057644448735,4.19543515036499
"Nordrhein-Westfalen","men",2015,"20-24",3562,468142,7.60880245737404,NA
"Nordrhein-Westfalen","men",2015,"25-29",3820,503758,7.58300612595731,NA
"Nordrhein-Westfalen","men",2015,"30-34",3510,470653,7.45772363078531,NA
"Nordrhein-Westfalen","men",2015,"35-44",4422,890114,4.96790298770719,NA
"Nordrhein-Westfalen","men",2015,"45-64",3373,2201753,1.53196112370461,NA
"Nordrhein-Westfalen","men",2016,"15-19",1942,422767,4.59354680001041,NA
"Nordrhein-Westfalen","men",2016,"15-64",22938,5031878,4.55853659409072,4.61202342909529
"Nordrhein-Westfalen","men",2016,"20-24",4012,474438,8.45632095236891,NA
"Nordrhein-Westfalen","men",2016,"25-29",4152,523790,7.92684090952481,NA
"Nordrhein-Westfalen","men",2016,"30-34",3852,485904,7.92749185024202,NA
"Nordrhein-Westfalen","men",2016,"35-44",5065,900699,5.62341026247392,NA
"Nordrhein-Westfalen","men",2016,"45-64",3915,2224280,1.76012012876077,NA
"Nordrhein-Westfalen","men",2017,"15-19",1961,417176,4.7006539206474,NA
"Nordrhein-Westfalen","men",2017,"15-64",25895,5106070,5.07141500214451,5.10745541747141
"Nordrhein-Westfalen","men",2017,"20-24",4352,486191,8.95121464609588,NA
"Nordrhein-Westfalen","men",2017,"25-29",4629,540340,8.56682829329681,NA
"Nordrhein-Westfalen","men",2017,"30-34",4280,505261,8.4708695110052,NA
"Nordrhein-Westfalen","men",2017,"35-44",6019,920602,6.53811310425135,NA
"Nordrhein-Westfalen","men",2017,"45-64",4654,2236500,2.080930024592,NA
"Nordrhein-Westfalen","men",2018,"15-19",2042,409839,4.98244432569863,NA
"Nordrhein-Westfalen","men",2018,"15-64",28742,5142521,5.58908753119336,5.6132898213432
"Nordrhein-Westfalen","men",2018,"20-24",4617,485226,9.51515376340097,NA
"Nordrhein-Westfalen","men",2018,"25-29",4980,543207,9.16777582026741,NA
"Nordrhein-Westfalen","men",2018,"30-34",4722,524152,9.00883713121385,NA
"Nordrhein-Westfalen","men",2018,"35-44",6908,940971,7.3413527090633,NA
"Nordrhein-Westfalen","men",2018,"45-64",5473,2239126,2.4442572682377,NA
"Nordrhein-Westfalen","men",2019,"15-19",2092,401713,5.20769803317294,NA
"Nordrhein-Westfalen","men",2019,"15-64",30514,5132492,5.94526011925591,5.95963760768012
"Nordrhein-Westfalen","men",2019,"20-24",4780,481305,9.93133252303633,NA
"Nordrhein-Westfalen","men",2019,"25-29",5251,535727,9.80163404121876,NA
"Nordrhein-Westfalen","men",2019,"30-34",4876,533769,9.13503781598407,NA
"Nordrhein-Westfalen","men",2019,"35-44",7468,951535,7.84837131582128,NA
"Nordrhein-Westfalen","men",2019,"45-64",6047,2228443,2.71355381313321,NA
"Nordrhein-Westfalen","men",2020,"15-19",1870,393713,4.74965266577431,NA
"Nordrhein-Westfalen","men",2020,"15-64",31245,5149345,6.06776201633412,6.07077212683253
"Nordrhein-Westfalen","men",2020,"20-24",4753,481550,9.87021077769702,NA
"Nordrhein-Westfalen","men",2020,"25-29",5118,528490,9.68419459213987,NA
"Nordrhein-Westfalen","men",2020,"30-34",5096,551640,9.23790878108912,NA
"Nordrhein-Westfalen","men",2020,"35-44",7878,970558,8.11698012895674,NA
"Nordrhein-Westfalen","men",2020,"45-64",6530,2223394,2.93695134555549,NA
"Nordrhein-Westfalen","men",2021,"15-19",1639,386331,4.24247601150309,NA
"Nordrhein-Westfalen","men",2021,"15-64",32634,5124944,6.36767933464249,6.36663256521818
"Nordrhein-Westfalen","men",2021,"20-24",4702,468065,10.0456133229359,NA
"Nordrhein-Westfalen","men",2021,"25-29",5295,522154,10.1406864641466,NA
"Nordrhein-Westfalen","men",2021,"30-34",5338,556259,9.59624922922595,NA
"Nordrhein-Westfalen","men",2021,"35-44",8435,985497,8.55913310745746,NA
"Nordrhein-Westfalen","men",2021,"45-64",7225,2206638,3.27421171936675,NA
"Nordrhein-Westfalen","total",2009,"15-19",1672,904527,1.84847992376126,NA
"Nordrhein-Westfalen","total",2009,"15-64",17081,9971268,1.71302185439204,1.69707161087733
"Nordrhein-Westfalen","total",2009,"20-24",3286,916694,3.58462038586486,NA
"Nordrhein-Westfalen","total",2009,"25-29",3106,909029,3.41683268630594,NA
"Nordrhein-Westfalen","total",2009,"30-34",2120,867470,2.44388854945992,NA
"Nordrhein-Westfalen","total",2009,"35-44",3060,2237488,1.36760510000501,NA
"Nordrhein-Westfalen","total",2009,"45-64",3837,4136060,0.927694472517323,NA
"Nordrhein-Westfalen","total",2010,"15-19",1809,878160,2.05998906805138,NA
"Nordrhein-Westfalen","total",2010,"15-64",18329,9985250,1.83560752109361,1.82152310326596
"Nordrhein-Westfalen","total",2010,"20-24",3622,935088,3.87343223311603,NA
"Nordrhein-Westfalen","total",2010,"25-29",3484,901936,3.86280179524933,NA
"Nordrhein-Westfalen","total",2010,"30-34",2539,882577,2.87680281720462,NA
"Nordrhein-Westfalen","total",2010,"35-44",3245,2133127,1.52124088251661,NA
"Nordrhein-Westfalen","total",2010,"45-64",3630,4254362,0.853241919704999,NA
"Nordrhein-Westfalen","total",2011,"15-19",1799,862652,2.08542958226492,NA
"Nordrhein-Westfalen","total",2011,"15-64",17309,9995739,1.73163785088826,1.7224765907839
"Nordrhein-Westfalen","total",2011,"20-24",3584,943695,3.79783722495086,NA
"Nordrhein-Westfalen","total",2011,"25-29",3606,904588,3.98634516487064,NA
"Nordrhein-Westfalen","total",2011,"30-34",2722,891442,3.05347964309512,NA
"Nordrhein-Westfalen","total",2011,"35-44",3189,2036803,1.56568897433871,NA
"Nordrhein-Westfalen","total",2011,"45-64",2409,4356559,0.552959342453528,NA
"Nordrhein-Westfalen","total",2012,"15-19",1843,853231,2.16002465920718,NA
"Nordrhein-Westfalen","total",2012,"15-64",18197,10018737,1.81629680467708,1.81904013699323
"Nordrhein-Westfalen","total",2012,"20-24",3454,943248,3.66181534442692,NA
"Nordrhein-Westfalen","total",2012,"25-29",3690,914759,4.03384935267103,NA
"Nordrhein-Westfalen","total",2012,"30-34",3044,905762,3.36070623408798,NA
"Nordrhein-Westfalen","total",2012,"35-44",3532,1957408,1.804427079076,NA
"Nordrhein-Westfalen","total",2012,"45-64",2634,4444329,0.592665394483622,NA
"Nordrhein-Westfalen","total",2013,"15-19",2065,842222,2.4518476126247,NA
"Nordrhein-Westfalen","total",2013,"15-64",20482,10054295,2.03713935188892,2.04196095389591
"Nordrhein-Westfalen","total",2013,"20-24",3840,939930,4.08541061568415,NA
"Nordrhein-Westfalen","total",2013,"25-29",4082,940438,4.34053068889177,NA
"Nordrhein-Westfalen","total",2013,"30-34",3384,919762,3.67921266588531,NA
"Nordrhein-Westfalen","total",2013,"35-44",3958,1892853,2.09102344450414,NA
"Nordrhein-Westfalen","total",2013,"45-64",3153,4519090,0.697706839208779,NA
"Nordrhein-Westfalen","total",2014,"15-19",2407,834640,2.88387807917186,NA
"Nordrhein-Westfalen","total",2014,"15-64",24035,10099514,2.37981748428687,2.38996808219889
"Nordrhein-Westfalen","total",2014,"20-24",4416,934370,4.72617913674454,NA
"Nordrhein-Westfalen","total",2014,"25-29",4573,968216,4.72311963446173,NA
"Nordrhein-Westfalen","total",2014,"30-34",4042,936507,4.3160382143433,NA
"Nordrhein-Westfalen","total",2014,"35-44",4825,1849683,2.60855508754743,NA
"Nordrhein-Westfalen","total",2014,"45-64",3772,4576098,0.824283046385807,NA
"Nordrhein-Westfalen","total",2015,"15-19",2559,832046,3.07555111135682,NA
"Nordrhein-Westfalen","total",2015,"15-64",26802,10155020,2.63928579165772,2.65777715993349
"Nordrhein-Westfalen","total",2015,"20-24",4656,920346,5.05896695373262,NA
"Nordrhein-Westfalen","total",2015,"25-29",5021,999022,5.02591534520761,NA
"Nordrhein-Westfalen","total",2015,"30-34",4557,945823,4.81802620574886,NA
"Nordrhein-Westfalen","total",2015,"35-44",5579,1841737,3.0292055814701,NA
"Nordrhein-Westfalen","total",2015,"45-64",4430,4616046,0.959695808923914,NA
"Nordrhein-Westfalen","total",2016,"15-19",2741,821829,3.33524370641581,NA
"Nordrhein-Westfalen","total",2016,"15-64",29998,10244212,2.92828770041073,2.94436678720987
"Nordrhein-Westfalen","total",2016,"20-24",5191,924132,5.61716291612021,NA
"Nordrhein-Westfalen","total",2016,"25-29",5479,1027281,5.33349687183935,NA
"Nordrhein-Westfalen","total",2016,"30-34",4988,967402,5.15607782493731,NA
"Nordrhein-Westfalen","total",2016,"35-44",6428,1850197,3.47422463661978,NA
"Nordrhein-Westfalen","total",2016,"45-64",5171,4653371,1.1112374233647,NA
"Nordrhein-Westfalen","total",2017,"15-19",2822,808921,3.48859777407188,NA
"Nordrhein-Westfalen","total",2017,"15-64",34028,10340371,3.29079101707279,3.30000424708041
"Nordrhein-Westfalen","total",2017,"20-24",5720,937869,6.09893279338586,NA
"Nordrhein-Westfalen","total",2017,"25-29",6073,1050394,5.78164003221648,NA
"Nordrhein-Westfalen","total",2017,"30-34",5601,996328,5.62164267189118,NA
"Nordrhein-Westfalen","total",2017,"35-44",7658,1878067,4.07759680565177,NA
"Nordrhein-Westfalen","total",2017,"45-64",6154,4668792,1.31811397894787,NA
"Nordrhein-Westfalen","total",2018,"15-19",2889,792972,3.6432560039951,NA
"Nordrhein-Westfalen","total",2018,"15-64",37597,10378375,3.62262878340781,3.62726099832045
"Nordrhein-Westfalen","total",2018,"20-24",6127,933259,6.56516572569887,NA
"Nordrhein-Westfalen","total",2018,"25-29",6469,1051525,6.15201730819524,NA
"Nordrhein-Westfalen","total",2018,"30-34",6180,1027462,6.01482098608026,NA
"Nordrhein-Westfalen","total",2018,"35-44",8786,1907993,4.60483869699732,NA
"Nordrhein-Westfalen","total",2018,"45-64",7146,4665164,1.53177894710668,NA
"Nordrhein-Westfalen","total",2019,"15-19",2951,778158,3.79228896959229,NA
"Nordrhein-Westfalen","total",2019,"15-64",39996,10356366,3.86197243318747,3.86161543704056
"Nordrhein-Westfalen","total",2019,"20-24",6382,926361,6.8893228449816,NA
"Nordrhein-Westfalen","total",2019,"25-29",6784,1037550,6.53848007324948,NA
"Nordrhein-Westfalen","total",2019,"30-34",6437,1045492,6.1569098567947,NA
"Nordrhein-Westfalen","total",2019,"35-44",9552,1926412,4.95844087349954,NA
"Nordrhein-Westfalen","total",2019,"45-64",7890,4642393,1.69955451854248,NA
"Nordrhein-Westfalen","total",2020,"15-19",2682,762906,3.51550518674647,NA
"Nordrhein-Westfalen","total",2020,"15-64",41160,10369479,3.96934117905056,3.9624332085953
"Nordrhein-Westfalen","total",2020,"20-24",6394,925827,6.90625786459025,NA
"Nordrhein-Westfalen","total",2020,"25-29",6705,1022371,6.55828461488051,NA
"Nordrhein-Westfalen","total",2020,"30-34",6744,1075853,6.26851437882313,NA
"Nordrhein-Westfalen","total",2020,"35-44",10088,1957343,5.15392550002733,NA
"Nordrhein-Westfalen","total",2020,"45-64",8547,4625179,1.84792848017342,NA
"Nordrhein-Westfalen","total",2021,"15-19",2426,748984,3.23905450583724,NA
"Nordrhein-Westfalen","total",2021,"15-64",43229,10310726,4.1926242633157,4.18527277620072
"Nordrhein-Westfalen","total",2021,"20-24",6477,900382,7.19361337743313,NA
"Nordrhein-Westfalen","total",2021,"25-29",6990,1008707,6.92966342059686,NA
"Nordrhein-Westfalen","total",2021,"30-34",7047,1082352,6.51082087897468,NA
"Nordrhein-Westfalen","total",2021,"35-44",10869,1980552,5.48786398943325,NA
"Nordrhein-Westfalen","total",2021,"45-64",9420,4589749,2.05239981532759,NA
"Nordrhein-Westfalen","women",2009,"15-19",431,441375,0.97649391107335,NA
"Nordrhein-Westfalen","women",2009,"15-64",5394,5154614,1.04644111081839,1.04114869737483
"Nordrhein-Westfalen","women",2009,"20-24",798,460177,1.73411535126701,NA
"Nordrhein-Westfalen","women",2009,"25-29",829,465232,1.78190666162259,NA
"Nordrhein-Westfalen","women",2009,"30-34",529,448922,1.1783784265418,NA
"Nordrhein-Westfalen","women",2009,"35-44",951,1164308,0.816794181608303,NA
"Nordrhein-Westfalen","women",2009,"45-64",1856,2174600,0.853490297066127,NA
"Nordrhein-Westfalen","women",2010,"15-19",501,428940,1.16799552384949,NA
"Nordrhein-Westfalen","women",2010,"15-64",5512,5158428,1.06854258700519,1.05777380185122
"Nordrhein-Westfalen","women",2010,"20-24",939,467744,2.00750838065266,NA
"Nordrhein-Westfalen","women",2010,"25-29",905,459784,1.96831555687018,NA
"Nordrhein-Westfalen","women",2010,"30-34",653,456042,1.43188565965415,NA
"Nordrhein-Westfalen","women",2010,"35-44",875,1110668,0.787814180295102,NA
"Nordrhein-Westfalen","women",2010,"45-64",1639,2235250,0.733251314170674,NA
"Nordrhein-Westfalen","women",2011,"15-19",501,421013,1.18998700752708,NA
"Nordrhein-Westfalen","women",2011,"15-64",4236,5160292,0.820883779445039,0.805398085805141
"Nordrhein-Westfalen","women",2011,"20-24",823,469951,1.75124640654026,NA
"Nordrhein-Westfalen","women",2011,"25-29",903,459132,1.96675465879094,NA
"Nordrhein-Westfalen","women",2011,"30-34",632,460178,1.37338160450956,NA
"Nordrhein-Westfalen","women",2011,"35-44",718,1061997,0.67608477236753,NA
"Nordrhein-Westfalen","women",2011,"45-64",659,2288021,0.288021831967451,NA
"Nordrhein-Westfalen","women",2012,"15-19",517,416492,1.24132036149554,NA
"Nordrhein-Westfalen","women",2012,"15-64",4336,5164810,0.83952749471907,0.829882202435026
"Nordrhein-Westfalen","women",2012,"20-24",795,467972,1.69881958749669,NA
"Nordrhein-Westfalen","women",2012,"25-29",881,461944,1.90715757754187,NA
"Nordrhein-Westfalen","women",2012,"30-34",743,465962,1.59455062859203,NA
"Nordrhein-Westfalen","women",2012,"35-44",733,1019430,0.719029261450026,NA
"Nordrhein-Westfalen","women",2012,"45-64",667,2333010,0.285896759979597,NA
"Nordrhein-Westfalen","women",2013,"15-19",585,410753,1.4242135784766,NA
"Nordrhein-Westfalen","women",2013,"15-64",4923,5174925,0.951318135045435,0.941087738637582
"Nordrhein-Westfalen","women",2013,"20-24",888,464687,1.91096372396904,NA
